smiles,Charge_O,Charge_next_O,Charge_o_1,Charge_m_1,Charge_p,Charge_m_2,Charge_o_2
CC(C)C(C(=O)O)N1C(=O)C(=Cc2cccc(O)c2)SC1=S,-0.756527,0.413678,-0.27152,-0.189832,-0.236909,0.038774,-0.262852
CCCC(C(=O)O)N1C(=O)C(=Cc2ccc(O)cc2)SC1=S,-0.749205,0.433329,-0.294436,-0.188158,-0.01517,-0.187316,-0.252509
O=C(O)CCCN1C(=O)C(=Cc2cccc(O)c2)SC1=S,-0.802756,0.397677,-0.263413,-0.192317,-0.222735,0.009396,-0.24728
COc1cc(C=C2SC(=S)N(CC(=O)O)C2=O)ccc1O,-0.761991,0.393564,-0.248343,-0.203503,0.003014,-0.27709,0.373028
O=C(O)CCCN1C(=O)C(=Cc2ccccc2O)SC1=S,-0.841494,0.441354,-0.248976,-0.176224,-0.223812,-0.194013,-0.045849
Cc1ccnc(NCc2cc(Cl)ccc2O)c1,-0.796144,0.409494,-0.241738,-0.166532,-0.158446,-0.18826,-0.073682
Cc1ccc(NCc2cc(Cl)ccc2O)cc1C,-0.798414,0.40893,-0.242857,-0.166644,-0.159064,-0.188138,-0.076761
Cc1ccc(F)cc1NCc1cc(Br)ccc1O,-0.796514,0.409269,-0.244199,-0.173807,-0.030389,-0.197552,-0.07878
Oc1ccc(Cl)cc1CNc1ccc(F)c(Cl)c1,-0.794692,0.407867,-0.241249,-0.165558,-0.159272,-0.187063,-0.077186
Oc1ccc(Cl)cc1CNc1ccc(OC(F)(F)F)cc1,-0.794881,0.407612,-0.241313,-0.16581,-0.159135,-0.187339,-0.077416
Oc1ccc(Br)cc1CNc1ccc(F)c(Cl)c1,-0.794391,0.410217,-0.243858,-0.173332,-0.030568,-0.19699,-0.079457
Cc1cc(F)ccc1NCc1cc(Br)ccc1O,-0.798687,0.409599,-0.24482,-0.17396,-0.030477,-0.197831,-0.078309
Oc1ccc(Br)cc1CNc1ccc(OC(F)(F)F)cc1,-0.794551,0.409962,-0.243906,-0.1736,-0.030441,-0.197253,-0.079675
Oc1ccc(Br)cc1CNc1ccc(F)c(F)c1,-0.794532,0.410396,-0.243965,-0.173361,-0.03056,-0.197135,-0.079707
Oc1ccc(Br)cc1CNc1ccc(F)c(F)c1F,-0.793193,0.416545,-0.245607,-0.173318,-0.030597,-0.198923,-0.08049
OC(CN1CCN(Cc2ccccc2Cl)CC1)=NN=Cc1ccc(O)cc1,-0.755053,0.423849,-0.253715,-0.192334,-0.057744,-0.164857,-0.289857
CC(=NN=C(O)Cc1cccs1)c1ccc(O)cc1,-0.757617,0.423354,-0.25304,-0.19716,-0.074838,-0.158809,-0.290203
Oc1ccc(Br)cc1C=NN1CCN(Cc2ccc(Cl)cc2)CC1,-0.795987,0.43336,-0.254437,-0.166521,-0.038629,-0.194686,-0.099195
CC(=NN1CCN(Cc2cccc3ccccc23)CC1)c1ccccc1O,-0.797712,0.446909,-0.264751,-0.16897,-0.239875,-0.194214,-0.151556
CCN(CC)c1ccc(C=NN=C(O)Cc2cccn2C)c(O)c1,-0.802157,0.463667,-0.366932,0.468029,-0.311796,-0.164085,-0.162054
Cn1cccc1CC(O)=NN=Cc1ccccc1O,-0.798131,0.435596,-0.258667,-0.168674,-0.238416,-0.185648,-0.128723
COc1cc(C(C)=NN=C(O)Cc2cccn2C)ccc1O,-0.771932,0.382002,-0.248058,-0.21648,-0.059651,-0.250577,0.377257
COc1cc(C(C)=NNC(=O)c2cccs2)ccc1O,-0.770532,0.373622,-0.241207,-0.204231,-0.084307,-0.293432,0.384883
OC(Cc1cccs1)=NN=Cc1cccc(O)c1,-0.760494,0.412945,-0.279608,-0.186002,-0.210229,-0.005963,-0.265642
CCOc1cc(C=NN=C(O)CCC2C(C)=NN=C2O)ccc1O,-0.769076,0.380132,-0.24857,-0.210253,-0.043702,-0.252958,0.384046
COc1ccc(C2C(C#N)=C(N)OC3=C2C(=O)CCC3)cc1O,-0.78279,0.367842,-0.256246,0.050302,-0.212296,-0.257781,0.367453
CC1=NN=C(O)C1CCC(O)=NN=Cc1cccc(O)c1,-0.75933,0.413295,-0.277678,-0.186036,-0.209575,-0.007938,-0.264039
COc1cc(C=NN=C(O)CNC(=O)c2ccc(F)cc2)ccc1O,-0.767654,0.384687,-0.248916,-0.207802,-0.046751,-0.250051,0.375083
COc1cc(C=NN=C(O)CN=C(O)c2cccc(Br)c2)ccc1O,-0.766895,0.385965,-0.249305,-0.206614,-0.048198,-0.248331,0.375261
OC(=NN=Cc1ccc(OCc2ccc(Cl)cc2)cc1)c1ccccc1O,-0.78879,0.429254,-0.258892,-0.165616,-0.238903,-0.157126,-0.193168
O=C(NN=Cc1cccc(O)c1)C(=O)Nc1ccccc1Cl,-0.762088,0.424291,-0.237119,-0.189061,-0.241356,-0.010902,-0.292622
O=C(NN=Cc1ccccc1O)C(=O)Nc1cc(Cl)ccc1Cl,-0.786708,0.444628,-0.260107,-0.167881,-0.239054,-0.188692,-0.130657
COc1ccc(C(O)=NN=Cc2ccccc2O)cc1OC,-0.797128,0.434196,-0.258231,-0.169354,-0.237897,-0.186854,-0.12607
Cc1ccccc1NC(=O)C(=O)NN=Cc1ccccc1O,-0.788071,0.44383,-0.260173,-0.168563,-0.238912,-0.189407,-0.129434
O=C(NN=Cc1ccccc1O)C(=O)Nc1ccccc1Cl,-0.787076,0.444177,-0.260093,-0.168376,-0.238981,-0.189256,-0.129657
COc1ccc(C(O)=NN=Cc2cccc(O)c2)cc1OC,-0.761029,0.413513,-0.280685,-0.185509,-0.211591,-0.002382,-0.267187
Cc1ccc(COc2ccc(C=NN=C(O)c3ccccc3O)cc2)cc1,-0.789324,0.428752,-0.258882,-0.166001,-0.238866,-0.157499,-0.192447
CCN=C(S)NN=Cc1ccc(O)cc1,-0.757095,0.419307,-0.286962,-0.176624,-0.046273,-0.201566,-0.250397
OC(=NN=Cc1cccc(OCc2ccc(Cl)cc2)c1)c1ccccc1O,-0.787568,0.431145,-0.259252,-0.164513,-0.239309,-0.155857,-0.195781
OC(=NN=Cc1cccc(OCc2ccccc2)c1)c1ccccc1O,-0.787972,0.430778,-0.25924,-0.164794,-0.23929,-0.15611,-0.195282
COc1ccc(C=NN=C(O)CCc2c(C)n[nH]c2C)cc1O,-0.776617,0.364681,-0.257154,-0.02768,-0.197678,-0.259542,0.37729
OC(CSc1nc2ccccc2s1)=NN=Cc1cccc(O)c1,-0.760201,0.412916,-0.278813,-0.186175,-0.209624,-0.007201,-0.264952
OC(CN1CCN(Cc2ccccc2)CC1)=NN=Cc1cc(Br)ccc1O,-0.793948,0.439112,-0.253996,-0.158457,-0.044415,-0.177737,-0.123752
OC(CN1CCN(Cc2ccccc2)CC1)=NN=Cc1cccc(O)c1,-0.760579,0.413036,-0.279883,-0.185944,-0.21097,-0.005432,-0.266099
CCC(=O)C=Cc1ccccc1O,-0.76063,0.377915,-0.244285,-0.176825,-0.228087,-0.185275,-0.030293
CCCCCN1C(=O)C(=Cc2ccc(O)c(OC)c2)SC1=S,-0.763469,0.39161,-0.247909,-0.205143,0.005008,-0.278434,0.372898
CCCCCCN1C(=O)C(=Cc2ccc(O)c(OC)c2)SC1=S,-0.763486,0.391602,-0.247911,-0.205148,0.005016,-0.278451,0.372895
OC(=NN=C1CCN(Cc2ccccc2)CC1)c1ccccc1O,-0.788996,0.429537,-0.258963,-0.165859,-0.239433,-0.157489,-0.19383
COc1cc(O)c(C(=O)Cc2ccc(Br)cc2)c(OC)c1,-0.783772,0.495443,-0.38014,0.509548,-0.390517,0.513619,-0.309755
COc1cc(O)c(C(=O)Cc2ccc(F)cc2)c(OC)c1,-0.784474,0.495032,-0.380225,0.509123,-0.3907,0.513073,-0.309771
COc1ccc(CC(=O)c2c(O)cc(OC)cc2OC)cc1,-0.785867,0.496811,-0.381557,0.510672,-0.395203,0.525097,-0.305045
COc1cc(O)c(C(=O)Cc2ccc(Cl)cc2)c(OC)c1,-0.783821,0.495413,-0.380164,0.50952,-0.390533,0.513583,-0.309739
COc1ccc(C(=O)Cc2ccc(Br)cc2)c(O)c1,-0.783526,0.483133,-0.36643,0.489795,-0.289495,-0.14651,-0.230771
COc1ccc(C(=O)Cc2ccc(F)cc2)c(O)c1,-0.784167,0.482547,-0.366528,0.489317,-0.289861,-0.146247,-0.230917
COc1ccc(C(=O)Cc2ccc(Cl)cc2)c(O)c1,-0.783538,0.483087,-0.366466,0.489788,-0.28951,-0.146487,-0.230815
COc1ccc(CC(=O)c2ccc(OC)cc2O)cc1,-0.786069,0.481134,-0.366986,0.488163,-0.29068,-0.145744,-0.230943
COc1ccc(C(=O)Cc2ccccc2)c(O)c1,-0.785302,0.481877,-0.366967,0.488551,-0.290741,-0.145926,-0.230836
CCOc1cc(C=NN=C(O)Cc2cccn2C)ccc1O,-0.770568,0.37856,-0.248378,-0.210886,-0.042641,-0.253231,0.38324
CCC(=NN=C(O)Cc1cccn1C)c1ccc(O)cc1,-0.7575,0.423398,-0.290003,-0.158247,-0.072533,-0.197711,-0.254387
OC(=NN=Cc1cccc(O)c1)C1CCCCC1,-0.760852,0.413184,-0.280626,-0.185689,-0.211567,-0.003932,-0.266905
OC(=NN=Cc1ccc(O)cc1)C1CCCCC1,-0.755825,0.422772,-0.289571,-0.165868,-0.055604,-0.193425,-0.253358
OC(COc1ccccc1Cl)=NN=Cc1cccc(O)c1,-0.759729,0.412924,-0.278246,-0.186272,-0.209067,-0.00821,-0.264136
CCN=C(S)NN=Cc1cc(Br)ccc1O,-0.801505,0.431543,-0.252283,-0.162933,-0.04028,-0.188819,-0.10927
OC(COc1ccccc1Cl)=NN=Cc1ccc(O)cc1,-0.75463,0.424665,-0.290278,-0.163211,-0.060299,-0.190686,-0.254115
COc1cc(C=NN=C(O)COc2ccccc2Cl)ccc1O,-0.768962,0.3834,-0.248906,-0.208248,-0.046551,-0.25049,0.374674
COc1ccc(O)c(C=NN=C(O)C2CCCCC2)c1,-0.804551,0.414676,-0.244946,-0.250541,0.408252,-0.251649,-0.103733
O=C(NN=Cc1ccccc1O)C(=O)Nc1cccc(Cl)c1Cl,-0.786576,0.444571,-0.260053,-0.167996,-0.239025,-0.188865,-0.130327
COc1ccccc1NC(=O)C(=O)NN=Cc1ccccc1O,-0.788644,0.443196,-0.260229,-0.169198,-0.238834,-0.190143,-0.128251
COc1ccc(O)c(C=NNC(=O)C(=O)Nc2ccccc2OC)c1,-0.795972,0.423529,-0.246916,-0.24985,0.40773,-0.256186,-0.10401
O=C(NN=Cc1ccccc1O)C(=O)Nc1ccc(Cl)c(Cl)c1,-0.787043,0.444699,-0.260127,-0.167625,-0.239036,-0.188396,-0.13118
OC(COc1cccc(Cl)c1Cl)=NN=Cc1cc(Br)ccc1O,-0.791238,0.442254,-0.254073,-0.156225,-0.045607,-0.175244,-0.127975
COc1cc(C=NN=C(O)C2CCCCC2)ccc1O,-0.770284,0.381306,-0.248052,-0.211336,-0.041776,-0.253166,0.375288
O=C(NN=Cc1cccc(O)c1)C(=O)Nc1cccc(Cl)c1Cl,-0.761694,0.424252,-0.23659,-0.189207,-0.240974,-0.011541,-0.29213
COc1ccccc1NC(=O)C(=O)NN=Cc1ccc(O)cc1,-0.756322,0.422591,-0.289229,-0.171202,-0.058889,-0.196731,-0.253233
COc1ccccc1NC(=O)C(=O)NN=Cc1cccc(O)c1,-0.762914,0.424329,-0.238234,-0.188715,-0.242216,-0.009333,-0.293732
O=C(NN=Cc1cccc(O)c1)C(=O)Nc1ccc(Cl)c(Cl)c1,-0.760814,0.413482,-0.278826,-0.186116,-0.215598,-0.008615,-0.269355
OC(COc1ccccc1Cl)=NN=Cc1ccccc1O,-0.795224,0.43864,-0.25898,-0.167051,-0.239158,-0.183577,-0.132353
OC(COc1cccc(Cl)c1Cl)=NN=Cc1ccccc1O,-0.794772,0.438991,-0.258953,-0.16666,-0.2392,-0.18317,-0.133006
CCN=C(S)NN=Cc1cc(OC)ccc1O,-0.808882,0.409633,-0.243404,-0.254086,0.411082,-0.261325,-0.091828
COc1ccc(O)c(C=NN=C(O)COc2cccc(Cl)c2Cl)c1,-0.802133,0.417243,-0.245089,-0.247777,0.408583,-0.248755,-0.109039
COc1ccc(O)c(C=NN=C(O)COc2ccccc2Cl)c1,-0.802004,0.418115,-0.245112,-0.248098,0.408233,-0.248876,-0.108525
CCN=C(S)NN=Cc1ccc(O)c(OC)c1,-0.771579,0.377665,-0.245313,-0.22022,-0.032189,-0.265501,0.378393
CCN=C(S)NN=Cc1cccc(O)c1,-0.761655,0.415652,-0.284185,-0.183606,-0.222417,0.006532,-0.275632
OC(COc1cccc(Cl)c1Cl)=NN=Cc1ccc(O)cc1,-0.753509,0.425875,-0.290201,-0.162337,-0.061181,-0.190081,-0.254092
OC(COc1cccc(Cl)c1Cl)=NN=Cc1cccc(O)c1,-0.759413,0.412951,-0.277691,-0.186361,-0.208651,-0.009001,-0.263628
COc1cc(C=NN=C(O)COc2cccc(Cl)c2Cl)ccc1O,-0.767685,0.384847,-0.249057,-0.207521,-0.047197,-0.249725,0.375114
OC(COc1ccccc1Cl)=NN=Cc1cc(Br)ccc1O,-0.791639,0.441966,-0.254142,-0.15665,-0.045421,-0.17563,-0.127347
CC1=NN(c2ccccc2)C(=O)C1N=Nc1ccccc1O,-0.766259,0.428527,-0.258244,-0.165776,-0.241115,-0.155029,0.174156
Cc1cc(O)cc(C)c1N=Nc1ccccc1,-0.758495,0.45796,-0.347174,0.073859,0.184065,0.099996,-0.311457
CC(CC(C)C)=NN=C(O)c1cccc(O)c1,-0.764629,0.415583,-0.233323,-0.196087,-0.200857,-0.088872,-0.282088
Cc1cc(N=Nc2ccccc2)c(C)cc1O,-0.761701,0.420501,-0.33048,0.063592,0.198721,-0.199434,-0.021864
O=C1SC(=CNc2cccc(O)c2)C(=O)N1Cc1ccccc1,-0.757675,0.435673,-0.304771,-0.168176,-0.28026,0.412507,-0.322953
O=C1C(=CNc2cccc(O)c2)SC(=S)N1C1CCCCC1,-0.757068,0.435632,-0.303689,-0.16845,-0.27956,0.409876,-0.321919
CN(C)c1ccc(C=NN=C(O)c2cccc(O)c2)cc1,-0.765502,0.415619,-0.234805,-0.195397,-0.201862,-0.085287,-0.284062
OC(=NN=Cc1c[nH]c2ccccc12)c1cccc(O)c1,-0.765182,0.415648,-0.234559,-0.195358,-0.201831,-0.084985,-0.284015
O=C(O)COc1ccc(C=NN=C(O)c2ccccc2O)cc1,-0.788665,0.429438,-0.258916,-0.165473,-0.238926,-0.156972,-0.193433
O=C(Oc1ccc(C=NN=C(O)c2ccccc2O)cc1)c1cccs1,-0.788051,0.430327,-0.259064,-0.165024,-0.239108,-0.156301,-0.19464
CCOc1cc(C=C2SC(=S)N(c3cccc(C)c3)C2=O)ccc1O,-0.764651,0.387895,-0.247947,-0.206162,0.006124,-0.28169,0.381746
CCOc1cc(C=C2SC(=S)N(Cc3ccccc3)C2=O)ccc1O,-0.764028,0.388887,-0.248266,-0.205097,0.005025,-0.280291,0.38171
O=C(CCSc1ccc(Br)cc1)c1ccc(O)cc1,-0.751538,0.433609,-0.258035,-0.183794,-0.144298,-0.150156,-0.296273
CON=Cc1cc(Br)ccc1O,-0.789354,0.442512,-0.254232,-0.160399,-0.043049,-0.182227,-0.122898
COc1ccc(COc2cccc(O)c2C)cc1,-0.767756,0.397225,-0.295592,-0.176256,-0.302636,0.439546,-0.086197
ON=C(c1ccccc1)c1ccccc1O,-0.792459,0.437682,-0.2622,-0.169623,-0.237957,-0.194653,-0.141313
Cc1c(O)ccc(N=O)c1C,-0.758193,0.419514,-0.296344,-0.147874,0.091122,0.064209,-0.055814
CC1SC(=NN=Cc2ccc(O)cc2)N=C1O,-0.757965,0.421535,-0.254958,-0.192938,-0.060859,-0.16854,-0.290509
Cc1csc(NN=Cc2ccccc2O)n1,-0.796544,0.429803,-0.256356,-0.172716,-0.234991,-0.195769,-0.115479
COc1cc(C=NNc2ccc(C(=O)O)cc2)ccc1O,-0.771823,0.37641,-0.244642,-0.221297,-0.029043,-0.264313,0.379095
COc1cc(C=Nc2nnc(S)n2Cc2ccccc2)ccc1O,-0.76529,0.391703,-0.253339,-0.1983,-0.067788,-0.245305,0.373172
OC1=NN=C(N=Cc2ccccc2O)SC1,-0.786823,0.461385,-0.267161,-0.157779,-0.246841,-0.170664,-0.157425
OC1=NN=C(N=Cc2ccc(O)cc2)SC1,-0.751641,0.43328,-0.295091,-0.153859,-0.083501,-0.180065,-0.259372
OC1=NC(=NN=Cc2cc(Br)ccc2O)SC1,-0.798452,0.452457,-0.259822,-0.158348,-0.046574,-0.176511,-0.130797
O=C(COc1ccccc1O)N1CCCCCC1,-0.808907,0.402276,-0.252845,-0.188196,-0.228593,-0.219704,0.278469
OC(COc1ccccc1O)=Nc1ccc(Br)cn1,-0.792908,0.385291,-0.246668,-0.190572,-0.223569,-0.221774,0.297395
CC(=NN1CCN(Cc2ccccc2Cl)CC1)c1ccccc1O,-0.797473,0.44694,-0.264778,-0.168696,-0.239898,-0.193928,-0.152207
CCN(CC)c1ccc(C=NN=C(O)c2cnccn2)c(O)c1,-0.799079,0.466213,-0.367728,0.470234,-0.311545,-0.162207,-0.164043
CC(=NN=C(O)c1cnccn1)c1ccc(O)cc1,-0.75637,0.42481,-0.290544,-0.157369,-0.076957,-0.196156,-0.253256
CCC(=NN=C(O)c1cnccn1)c1ccc(O)cc1,-0.756373,0.424356,-0.290508,-0.159757,-0.073158,-0.195272,-0.254321
Oc1ccc(C=Nn2cnnc2SCc2ccccc2)cc1,-0.751502,0.432739,-0.259496,-0.188256,-0.090263,-0.157161,-0.293597
CCOC(=O)C(=CNc1ccc(O)cc1)C(=O)OCC,-0.761721,0.402124,-0.233973,-0.235576,0.350248,-0.228185,-0.276693
O=C(O)C1CCC(=O)N1Cc1ccccc1O,-0.818835,0.396966,-0.250436,-0.181924,-0.228705,-0.214127,-0.030533
Cc1ccc(O)c(N=C(O)c2ccccc2Cl)c1,-0.781983,0.379899,-0.239825,-0.216871,0.021498,-0.225642,0.208691
O=C(C=Cc1ccc(F)cc1)c1ccc(O)c(C(=O)O)c1,-0.776048,0.475628,-0.278232,-0.14954,-0.169639,-0.124272,-0.256471
O=C(C=Cc1ccc(Cl)cc1)c1ccc(O)c(C(=O)O)c1,-0.773155,0.478812,-0.271987,-0.130176,-0.166418,-0.148924,-0.267241
CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,-0.753737,0.431134,-0.298036,-0.152959,-0.138772,-0.182147,-0.262151
COc1ccc(C=CC(=O)c2ccc(O)c(C(=O)O)c2)cc1,-0.777445,0.474393,-0.278489,-0.149673,-0.168817,-0.125851,-0.256125
Cc1ccc(C=CC(=O)c2ccc(O)c(C(=O)O)c2)cc1,-0.773172,0.462795,-0.269309,-0.131769,-0.16007,-0.160272,-0.251227
O=C(C=Cc1cccs1)c1ccc(O)c(C(=O)O)c1,-0.77633,0.475504,-0.278332,-0.149538,-0.170394,-0.124133,-0.256395
Cn1c(N)c(N=Cc2ccc(Br)cc2O)c(=O)n(C)c1=O,-0.8101,0.438502,-0.250056,0.016662,-0.224627,-0.187674,-0.128644
Cc1cc(C)nc(Nc2ccccc2O)n1,-0.823901,0.393396,-0.246544,-0.19435,-0.218431,-0.233664,0.281693
Oc1ccc(C=NNc2ncnc3sc4c(c23)CCCC4)cc1,-0.75651,0.41966,-0.24979,-0.201108,-0.044838,-0.178655,-0.287287
Oc1ccc(Br)cc1C=NNc1ncnc2sc3c(c12)CCCC3,-0.793854,0.433628,-0.251537,-0.162802,-0.040319,-0.187973,-0.106664
Oc1cccc(C=NNc2ncnc3sc4c(c23)CCCC4)c1,-0.760863,0.416242,-0.283998,-0.183666,-0.224861,0.00788,-0.275042
Oc1ccccc1C=NN=C(S)Nc1ccc(F)cc1,-0.800115,0.436931,-0.259603,-0.16967,-0.238382,-0.187339,-0.128581
COc1ccc(NC(S)=NN=Cc2cc(Br)ccc2O)cc1,-0.797793,0.439616,-0.255202,-0.160643,-0.043352,-0.180881,-0.121325
COc1ccc(NC(S)=NN=Cc2cc(Cl)ccc2O)cc1,-0.798084,0.437431,-0.252704,-0.153071,-0.171947,-0.170997,-0.118381
O=C(NN=Cc1ccc(O)cc1)C(O)=Nc1ccc(Br)cc1,-0.755721,0.423139,-0.289166,-0.171409,-0.058871,-0.196929,-0.25323
Oc1ccc(Cl)cc1C=NN=C(S)Nc1ccc(F)cc1,-0.79712,0.438228,-0.25261,-0.152088,-0.172537,-0.169901,-0.120265
O=C(NN=Cc1cc(Br)ccc1O)C(O)=Nc1ccc(Br)cc1,-0.783723,0.447191,-0.255772,-0.158749,-0.044242,-0.183051,-0.122739
COc1ccc(NC(S)=NN=Cc2ccc(O)cc2)cc1,-0.756632,0.421114,-0.289009,-0.166759,-0.051347,-0.195862,-0.252189
O=C(NN=Cc1cc(Cl)ccc1O)C(O)=Nc1ccc(Br)cc1,-0.784052,0.44503,-0.253243,-0.151201,-0.17315,-0.173154,-0.119908
COc1cc(C=NNC(=O)C(O)=Nc2ccc(Br)cc2)ccc1O,-0.770161,0.380992,-0.248309,-0.215312,-0.044754,-0.262017,0.378674
COc1cc(C=NN=C(S)Nc2ccc(F)cc2)ccc1O,-0.770086,0.381158,-0.247286,-0.21259,-0.03994,-0.252969,0.375253
COc1ccc(NC(S)=NN=Cc2ccc(O)c(OC)c2)cc1,-0.771123,0.379819,-0.246885,-0.213844,-0.037743,-0.254113,0.375357
COc1ccc(O)c(C=NN=C(S)Nc2ccc(F)cc2)c1,-0.80693,0.416506,-0.245908,-0.251033,0.408226,-0.252788,-0.104272
O=C(NN=Cc1ccccc1O)C(O)=Nc1ccc(Br)cc1,-0.787236,0.443455,-0.259994,-0.169051,-0.238754,-0.190351,-0.128111
Oc1ccc(C=NN=C(S)Nc2ccc(F)cc2)cc1,-0.75568,0.42231,-0.289309,-0.165601,-0.053607,-0.194767,-0.252494
Oc1ccc(Br)cc1C=NN=C(S)Nc1ccc(F)cc1,-0.796846,0.440408,-0.255109,-0.159619,-0.043915,-0.179741,-0.123238
COc1ccc(O)c(C=NNC(=O)C(O)=Nc2ccc(Br)cc2)c1,-0.794607,0.42372,-0.246623,-0.249613,0.408149,-0.256737,-0.103734
OC(=NN=Cc1ccccc1O)c1cc(Br)ccc1OCc1ccccc1,-0.79525,0.435892,-0.258383,-0.168069,-0.238325,-0.185235,-0.129246
COc1ccc(Br)cc1C(O)=NN=Cc1ccccc1O,-0.796957,0.434981,-0.258613,-0.169004,-0.238315,-0.186185,-0.127571
C=CCOc1ccc(Br)cc1C(O)=NN=Cc1ccccc1O,-0.79578,0.43673,-0.258681,-0.168019,-0.238656,-0.185479,-0.130375
COc1cc(C=NN=C(O)c2cc(Br)ccc2OC)ccc1O,-0.76864,0.383395,-0.248487,-0.209253,-0.043859,-0.251103,0.375589
Cc1ccc(C)c(OCC(O)=NN=Cc2ccccc2O)c1,-0.795886,0.437768,-0.258947,-0.167494,-0.239021,-0.184192,-0.131518
Cc1ccc(C)c(OCC(O)=NN=Cc2cc(Br)ccc2O)c1,-0.79231,0.441131,-0.254122,-0.157124,-0.045198,-0.176245,-0.126483
C=CCOc1ccc(Br)cc1C(O)=NN=Cc1cc(Br)ccc1O,-0.792399,0.440012,-0.25389,-0.157811,-0.044568,-0.177766,-0.12509
CCOc1ccc(Br)cc1C(O)=NN=Cc1ccc(O)c(OC)c1,-0.768704,0.383121,-0.248429,-0.209356,-0.043753,-0.251963,0.375339
CCOc1ccc(Br)cc1C(O)=NN=Cc1cc(Br)ccc1O,-0.793632,0.438064,-0.253872,-0.158953,-0.044048,-0.178517,-0.122089
CCOc1ccc(Br)cc1C(O)=NN=Cc1ccccc1O,-0.797261,0.434906,-0.258646,-0.169068,-0.238308,-0.186237,-0.127561
COc1ccc(Br)cc1C(O)=NN=Cc1cc(Br)ccc1O,-0.793427,0.43823,-0.253876,-0.158868,-0.044095,-0.178429,-0.12224
C=CCOc1ccc(Br)cc1C(O)=NN=Cc1ccc(O)c(OC)c1,-0.768368,0.383708,-0.24853,-0.209593,-0.044386,-0.250689,0.375612
OC(Cc1cccs1)=NN=Cc1cc(Br)ccc1O,-0.793659,0.439857,-0.254042,-0.158034,-0.044662,-0.177256,-0.124544
Cc1cc(=NC(=O)c2cc(Cl)ccc2O)[nH]o1,-0.792457,0.454655,-0.263218,-0.141018,-0.179693,-0.126959,-0.237898
Cc1cc(N=Cc2cc(Cl)ccc2O)no1,-0.786934,0.460166,-0.258895,-0.142176,-0.180448,-0.156453,-0.149747
O=S(=O)(O)c1cc(Br)ccc1O,-0.790038,0.478412,-0.271923,-0.153315,-0.034894,-0.146213,-0.386136
Oc1ccc(N=Nc2cccnc2Cl)cc1,-0.753356,0.429763,-0.258616,-0.170485,0.200913,-0.160038,-0.297048
CC(C)(C)OC(O)=Nc1cc(C(=O)O)ccc1O,-0.776969,0.413384,-0.265471,-0.161856,-0.182502,-0.178988,0.221572
CC(C)(C)OC(=O)CC(C)(O)c1ccccc1O,-0.811512,0.404848,-0.249514,-0.183307,-0.227596,-0.207512,-0.064444
O=NC(CC(=O)c1ccc(O)cc1)C(O)=NO,-0.752283,0.434178,-0.297043,-0.147483,-0.144723,-0.181382,-0.259229
NS(=O)(=O)c1ccccc1O,-0.781295,0.470463,-0.257501,-0.15905,-0.23421,-0.129413,-0.43307
O=C1C=C(Nc2ccccc2O)C(=O)c2ccccc21,-0.765802,0.401078,-0.247252,-0.179046,-0.232682,-0.175074,0.196046
OCc1ccc(O)cc1,-0.761574,0.410152,-0.283,-0.192834,-0.071361,-0.207112,-0.24381
Nc1ccc(O)c(C(=O)O)c1,-0.790962,0.431675,-0.248159,-0.200356,0.260376,-0.214417,-0.229144
O=C(O)c1ccc(O)c(C(=O)O)c1,-0.770874,0.466586,-0.27347,-0.128946,-0.197099,-0.124254,-0.254852
CCCC(O)=Nc1ccc(O)c(C(C)=O)c1,-0.7882,0.444459,-0.258025,-0.186833,0.202425,-0.206572,-0.201793
O=Cc1ccc(O)cc1,-0.750983,0.432724,-0.25771,-0.181276,-0.135533,-0.151936,-0.295519
CCCCOCc1ccc(O)c(OC)c1,-0.777953,0.364771,-0.238609,-0.229063,-0.03273,-0.270417,0.375549
COC(=O)c1ccccc1O,-0.78653,0.456275,-0.266262,-0.157116,-0.246706,-0.147161,-0.254003
Cc1ccc(C(C)C)cc1O,-0.768209,0.400228,-0.303624,0.065894,-0.254806,-0.207033,-0.019124
O=C(NCCc1ccc(O)cc1)c1ccc(Cl)cc1,-0.761333,0.40595,-0.2832,-0.218641,-0.000909,-0.204949,-0.240789
COc1cc(C#N)c(Br)cc1O,-0.75952,0.398188,-0.238865,0.012554,-0.002321,-0.224577,0.376762
COc1cc(C(=N)S)ccc1O,-0.768884,0.380619,-0.242611,-0.210159,-0.037243,-0.282206,0.375114
Oc1ccc(S)cc1,-0.756885,0.419524,-0.244489,-0.155144,-0.239629,-0.154219,-0.285537
O=C(O)Cc1ccccc1O,-0.811906,0.404487,-0.244922,-0.184383,-0.223047,-0.204112,-0.057911
Cc1ccc(C(=O)O)c(O)c1,-0.782372,0.453684,-0.2999,0.089966,-0.259345,-0.145827,-0.247766
O=C(Oc1ccccc1)c1ccccc1O,-0.784117,0.458132,-0.266412,-0.155898,-0.246622,-0.14543,-0.262859
CCCCCC=CCC=CCC=CCC=CCCCC(=O)Nc1ccc(O)cc1C,-0.768353,0.411234,-0.287521,-0.215016,0.296516,0.034445,-0.27746
Cc1cc(O)ccc1Cl,-0.76083,0.430212,-0.248846,-0.154944,-0.197313,0.091633,-0.318399
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,-0.762716,0.407885,-0.245324,-0.203648,0.01075,-0.207682,-0.282518
