,PC1,PC2
333,0.06900326156722948,0.07831334539109921
334,-0.03264414301703582,0.02336273654008341
335,0.04140664096266581,-0.05940406158333949
336,-0.023572898846413042,-0.0013664801693455974
338,-0.044136920562321595,-0.008571012645667361
339,-0.010354501176435245,-0.033875341908196334
340,-0.017112897113645317,0.00040044739783565446
341,0.12458577267534955,-0.1384986303384489
342,-0.011667242108041436,-0.01806569492126672
343,-0.014340398141966281,0.0016703634552622262
344,-0.009851888278912601,0.012774790313074201
345,0.001367591274711877,0.0017674807569140734
346,0.011535155342253196,0.023876564614901268
347,0.007369213784450227,-0.009025688141366835
348,-0.03186920000853466,0.011524408471773625
349,-0.03378231792849644,-0.004962800660387686
350,-0.08591513252665307,-0.030084853560662067
351,-0.02513913383630473,0.014119500739109376
352,-0.07681727970668616,-0.015076031739349209
353,0.1189339084783495,-0.007217120487708626
354,-0.016125089231010626,-0.019593149082318705
355,-0.014151272615130115,-0.0015542407760734107
356,0.005269200339407535,0.019995124746998556
357,0.11561385610861893,-0.11356262164080093
358,0.005971998671880829,-0.004657740479538601
359,-0.020055089100173687,0.03405969130137736
360,0.0070072846353827845,-0.029350702980326226
361,0.037395182387846275,0.006509549559289167
362,-0.0296014464180969,-0.007946129126166067
363,-0.03451863758805045,0.02923348544098306
364,0.001004744763219092,-0.02242775084423869
365,-0.0303007933190894,0.0028014289647669997
366,0.03101025358920535,-0.1195390723204676
367,-0.03248373556329283,0.020936893124856866
368,-0.017683278448089996,-0.0011102386373062379
369,-0.03484797409275773,-0.017449479470165175
371,-0.06592176577450429,-0.044170785881802024
372,0.03292857785572352,-0.0076133879768518565
373,-0.024529038989516326,-0.024327036126074404
374,-0.031079926087742796,0.0015093206607247483
376,-0.02820042374314781,-0.006915287519769895
377,-0.019904963880743955,-0.01765773776849877
378,0.1234897171743628,-0.15467084751332283
379,-0.031728217166067496,0.005719251004598306
380,-0.024196624046921692,0.01893968838088409
381,-0.16007709281062832,-0.0367529566019878
382,-0.021287020981311734,-0.006270339226412358
383,-0.009620273971857895,-0.03523525093391996
384,0.118897995615824,-0.13225847001814184
385,0.010688003829272767,-0.005801247667069099
386,0.039499696007471684,-0.004667736590849224
387,-0.006823751509591041,0.0025637213382980095
388,-0.03700462916355709,-0.003557591365617109
389,0.3896607193649235,-0.29444032462348524
390,-0.0034417594675358186,0.018549657712537315
391,-0.03384845298670869,-0.03294167295958897
392,-0.13195704733213856,0.06296543809308441
393,-0.01729755399708267,-0.006339049555798732
394,-0.026857248766477455,-0.050693251334342604
395,0.0042771668727685,0.023458799353809567
396,-0.021327264431565216,0.005806517308515201
397,-0.024603304102815707,-0.01946812886105505
398,-0.025026373612125907,-0.004657854229079793
399,-0.04023256829480236,0.020957927392636487
400,0.01274028235961923,-0.037143353074078955
401,-0.021325021014344192,-0.0003204447349960672
402,0.01172216325695322,-0.07110571479231816
403,-0.015495733747701123,-0.004700724937719005
404,0.021757075051400634,-0.017139561462417154
405,-0.01670983634734729,-0.03685089612009202
406,0.007067379018320474,-0.005516189149989
407,-0.0023120997143294074,-0.03731995742452021
408,-0.02483473961736833,0.00873399781810365
