smiles,HOMO
COc1ccc(OCC(O)=NN=C(C)c2ccccc2O)cc1,-7.03686804
CC(=NN=C(O)COc1cccc(C)c1)c1ccc(O)cc1,-7.342452062
CC(=NN=C(O)COc1ccccc1Cl)c1ccc(O)cc1,-7.384629732
O=C(Nc1ccccc1)c1ccc(O)cc1,-7.408031536
Cc1ccc(C(=O)N2CCOCC2)c(O)c1,-7.57021148
Oc1ccc(Oc2ccccn2)cc1,-7.29537634
O=S(=O)(c1ccc(O)cc1)N1CCOCC1,-8.288048212
CC1CN(c2ccccc2O)CC(C)O1,-7.436059278
O=C(Nc1ccccc1O)c1cccs1,-7.239865084
Cc1ccc(O)c(NC(=O)c2cccs2)c1,-7.116869556
COc1ccc(CN2CCOCC2)cc1O,-7.096461006
Oc1ccccc1C1CCNCC1,-7.442045786
CS(=O)(=O)Nc1ccccc1O,-7.797154556
Oc1cccc(CN2CCCCC2)c1,-7.485039798
OC(=Nc1ccccc1O)C1CCNCC1,-7.106529224
O=C(CCl)Nc1ccc(O)cc1,-7.26272266
OC1=NC(=Nc2ccc(O)cc2)SC1=C1C(O)=Nc2ccccc21,-6.889110138
O=S(=O)(CCl)c1ccc(O)cc1,-8.602339882
CN(C)CCON=C(C=Cc1ccc(O)cc1)c1ccccc1F,-6.826523918
O=C(O)C(Cc1ccc(O)cc1)N=C(O)OCC(Cl)(Cl)Cl,-7.45728417
OC(=NN=CC1=C(Cl)c2ccccc2CC1)c1ccccc1O,-7.10897825
OC(CCc1ccc(O)cc1)=NCCc1ccccc1,-7.343268404
OC(CCc1ccc(O)cc1)=NCCc1cccc(F)c1,-7.375105742
CCOCCCN=C(O)CCc1ccc(O)cc1,-7.435787164
CCCN=C(O)CCc1ccc(O)cc1,-7.445583268
CCCc1cc(O)ccc1OCCCCN1CCN(Cc2ccc(Cl)cc2)CC1,-6.889382252
O=S(=O)(NCc1ccc(Cl)cc1Cl)c1ccc(O)cc1,-8.347913292
Cc1ccc(CNS(=O)(=O)c2ccc(O)cc2)cc1,-7.951715308
O=S(=O)(NCCc1ccccc1)c1ccc(O)cc1,-8.088044422
O=C(O)CC(CC(=O)c1ccc(O)cc1)C(=O)O,-8.01239673
CCCc1cc(OCCCCN2CCN(Cc3ccc(Cl)cc3)CC2)ccc1O,-6.876592894
COc1ccc(C2=Nn3c(CCc4ccc(O)cc4)nnc3SC2)cc1,-7.49129842
COc1cccc(C(=O)C=CNc2cc(C)ccc2O)c1,-7.026255594
Cc1cc(=Nc2cccc(O)c2)c2cc(Cl)ccc2[nH]1,-6.638493144
O=C(O)CCC(=Cc1cccc(O)c1)c1nc2ccccc2s1,-7.21782385
COc1cccc(OCC(O)=NN=Cc2ccc(O)c(OC)c2)c1,-7.169931786
Oc1ccc(CCc2nnc3n2N=C(c2ccc(Cl)cc2)CS3)cc1,-7.637151524
O=C(C=Cc1ccc(O)cc1)c1cccs1,-7.411841132
O=C1C(=Cc2ccccc2O)Oc2ccc(Cl)cc21,-7.532659748
COc1ccc(C(=O)CSC(=S)N2CCOCC2)c(O)c1,-7.605314186
COc1ccc(C(=O)CSC(=S)N2CCCC2)c(O)c1,-7.504087778
COc1ccc(O)c(C(=O)CSC(=S)N2CCCCC2)c1,-7.101903286
OC(CCCc1ccccc1)=NN=Cc1ccccc1O,-7.358234674
CC(Oc1cccc(Cl)c1)C(O)=NN=Cc1ccccc1O,-7.652389908
COc1ccc(C=NN=C(O)Cc2cccs2)cc1O,-7.141904044
COc1cc(C=NN=C(O)Cc2c[nH]c3ccccc23)ccc1O,-6.85591223
COc1ccc(C=NN=C(O)Cc2c[nH]c3ccccc23)cc1O,-6.819721068
OC(Cc1c[nH]c2ccccc12)=NN=Cc1ccccc1O,-6.974553934
OC(Cc1c[nH]c2ccccc12)=NN=Cc1ccc(O)cc1,-6.8436671
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1O,-7.007207614
CC(=NN=C(O)COc1ccc2c(c1)CCCC2)c1ccc(O)cc1,-7.202041238
CC(=NNC(=N)S)c1ccc(O)cc1,-7.194149932
COc1cc(C=NN=C(O)Cc2cccc3c2CCCC3)ccc1O,-7.093739866
CCN(CC)CC(=O)N1N=C(c2cccs2)CC1c1ccc(O)cc1,-6.979179872
O=C(CN1CCSCC1)N1N=C(c2cccs2)CC1c1ccc(O)cc1,-7.211837342
O=C(CN1CCOCC1)N1N=C(c2cccs2)CC1c1ccc(O)cc1,-7.15931934
O=C(CN1CCCC1)N1N=C(c2cccs2)CC1c1ccc(O)cc1,-7.079317824
O=C(CN1CCCCC1)N1N=C(c2cccs2)CC1c1ccc(O)cc1,-6.96203669
O=C(CCl)N1N=C(c2cccs2)CC1c1ccc(O)cc1,-7.325036766
CN(C)CC(=O)c1ccccc1O,-7.674431142
Oc1ccccc1C(=S)N1CCCCC1,-7.270341852
CCOC(=O)c1c(N)sc2c1CCC(c1ccc(O)cc1)C2,-6.656996896
O=C(C=Cc1cccc(Br)c1)c1ccc(O)c(C(=O)O)c1,-8.064914732
Nc1c(C(=O)c2ccc(O)cc2)oc2ccccc12,-6.998227852
O=C(O)CCC(=O)c1ccc(O)cc1,-8.007226564
CC(CC(=O)O)c1ccc(O)cc1,-7.520414618
CCC(O)c1ccc(C(=O)O)c(O)c1,-7.890761772
CCOc1cc(C=NN=C(O)COc2ccc3ccccc3c2Br)ccc1O,-7.056732362
CCOc1cc(C=NN=C(O)C(O)c2ccccc2)ccc1O,-7.22870841
CCOc1cc(C=NN=C(O)COc2ccccc2OC)ccc1O,-7.109794592
Cc1ccccc1NC(=O)C(=O)NN=Cc1ccc(O)cc1,-7.37020769
CCOc1cc(C=NN=C(O)C(C)Oc2ccc(Cl)cc2)ccc1O,-7.20966043
OC(=NN=Cc1cc(Br)ccc1O)C1CCCCC1,-7.550075044
COc1ccc(C(O)=NN=Cc2cc(Br)ccc2O)cc1OC,-7.324764652
CCOc1cc(C=NN=C(O)COc2ccc(Br)cc2)ccc1O,-7.211565228
CCCCc1ccc(OCC(O)=NN=Cc2ccc(O)c(OCC)c2)cc1,-7.174829838
CCOc1cc(C=NN=C(O)C(C)Oc2ccc3ccccc3c2)ccc1O,-6.859721826
CCOc1cc(C=NN=C(O)c2ccccc2Br)ccc1O,-7.036323812
CCOc1cc(C=NN=C(O)c2ccccc2C)ccc1O,-6.95795498
CCOc1cc(C=NN=C(O)CNC(=O)c2ccc(Cl)cc2)ccc1O,-7.311975294
O=C(NN=Cc1cccc(O)c1)C(=O)Nc1ccccc1,-7.68585993
COc1cc(C=NNC(=O)C(=O)Nc2ccccc2)ccc1O,-7.152244376
COc1ccc(N=C(O)C(=O)NN=Cc2cc(Br)ccc2O)cc1,-7.28993406
O=C(NN=Cc1ccc(O)cc1)C(=O)Nc1ccccc1,-7.373745172
O=C(NN=Cc1cc(Br)ccc1O)C(=O)Nc1ccccc1,-7.559871148
COc1ccc(N=C(O)C(=O)NN=Cc2ccc(O)cc2)cc1,-6.929927238
COc1ccc(N=C(O)C(=O)NN=Cc2ccc(O)c(OC)c2)cc1,-6.99605094
COc1ccc(N=C(O)C(=O)NN=Cc2cccc(O)c2)cc1,-6.95931555
CCCOc1ccc(C(=O)NCC(O)=NN=Cc2ccc(O)cc2)cc1,-7.448032294
COc1ccc(C(=O)NCC(O)=NN=Cc2ccc(O)cc2)cc1,-7.455379372
CCCCCCCCCCCCCC(O)=NCC(O)=NN=Cc1ccc(O)cc1,-7.304083988
Cc1ccc(C(=O)NCC(O)=NN=Cc2cccc(O)c2)cc1,-7.712254988
O=C(NN=Cc1cccc(O)c1)C(=O)Nc1cccc2ccccc12,-7.165305848
Cc1ccc(N=C(O)C(=O)NN=Cc2ccc(O)cc2)cc1,-7.153604946
O=C(NN=Cc1ccc(O)cc1)C(=O)Nc1cccc2ccccc12,-7.106529224
CCc1ccc(N=C(O)C(=O)NN=Cc2cccc(O)c2)cc1,-7.255647696
COc1ccc(C(=O)NCC(O)=NN=Cc2cccc(O)c2)cc1,-7.690485868
OC(COc1ccc(Cl)cc1Cl)=NN=Cc1ccc(O)cc1,-7.45456303
Cc1ccccc1NC(=O)C(=O)NN=Cc1cccc(O)c1,-7.657560074
CCCCCCCCCCCCCC(O)=NN=Cc1cccc(O)c1,-7.50898583
CCCCCCCCCCCCCCCCCC(O)=NN=Cc1cccc(O)c1,-7.510890628
CCCCCCCCCCCCCCCC(O)=NN=Cc1ccc(O)cc1,-7.227075726
Oc1ccc(C=NNC(S)=Nc2ccccc2)cc1,-7.03822861
OC(CN=C(O)c1cccc(Br)c1)=NN=Cc1cccc(O)c1,-7.879332984
COc1ccc(C(O)=NCC(O)=NN=Cc2ccc(O)cc2)cc1OC,-6.928566668
CCCCCCCCCCCCCCCC(O)=NN=Cc1cccc(O)c1,-7.536741458
CCCCCCCCCCCCCC(O)=NN=Cc1ccc(O)cc1,-7.228436296
OC(=NN=Cc1ccc(O)cc1)c1ccccc1OCc1ccc(Cl)cc1,-7.139455018
OC(=Nc1cccc(Cl)c1)Nc1ccccc1O,-7.512795426
CN(C)CCC(=O)c1ccccc1O,-7.680961878
CC1=C(C#N)C(c2cccc(O)c2Cl)C(C#N)=C(C)N1,-7.59470174
N#CC(=Cc1cccc(O)c1Cl)C(=O)O,-8.357165168
Oc1ccc(C2CC2C(F)(F)F)cc1,-7.699737744
Oc1cccc(C23CC(C2)C3)c1,-7.505720462
Oc1ccc(C23CC(C2)C3)cc1,-7.333744414
Oc1ccccc1C12CC(C1)C2,-7.461910108
C=CCc1cc(N=Nc2ccccc2)ccc1O,-7.16067991
OC1=NC(=S)N=C(O)C1=Cc1ccc(O)cc1,-7.056460248
COc1ccc(CCN=Cc2cc(Cl)ccc2O)cc1OC,-7.326397336
CC(=O)c1c(C)cc(O)cc1C,-7.644226488
CCOC(=O)COc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,-8.003144854
CCCCCCCCCCCC(O)=Nc1cccc(O)c1,-7.298913822
CC(O)=Nc1cc(C(C)(C)CC(C)(C)C)ccc1O,-6.989792318
CCOC(=O)C=C(C)Nc1ccccc1O,-7.559054806
CCCCN(CCCC)CC(O)CNc1ccc(O)cc1,-6.350052304
COc1ccc(O)c(N=C(C)O)c1,-6.73754264
CCCCCCCCCC(=O)Oc1ccc(O)c(C(=O)OC)c1,-7.635246726
O=S(=O)(c1ccc(O)cc1)c1ccc(OCc2ccccc2)cc1,-7.931034644
CCc1nnc(N=Cc2ccc(O)cc2)s1,-7.504632006
CC(C)C(O)=NC(NC(S)=Nc1ccccc1O)C(Cl)(Cl)Cl,-7.22734784
OC(COc1ccccc1O)=Nc1ccccc1,-7.380548022
CC(=O)c1cc(C)c(O)cc1C,-7.716064584
CCC(c1ccccc1)(c1ccccc1)c1ccc(O)cc1,-7.311975294
CCOC(=O)C(=Cc1ccc(O)c(OCC)c1)C(C)=O,-7.20829986
Oc1ccc(Cl)cc1N=Cc1c(Cl)cccc1Cl,-7.427895858
CCOC(=O)C(O)=Nc1ccc(O)cc1,-7.100542716
CC(C)(C)c1ccc(N=Nc2ccc(O)cc2)cc1,-7.139455018
Cc1cc(O)ccc1N=Nc1ccccc1,-7.166666418
Cc1cc(N=Nc2ccccc2)ccc1O,-7.17156447
O=S(=O)(O)c1ccc(N=Nc2ccc(O)cc2)cc1,-7.745997124
Cc1ccc(O)c(N=Nc2ccccc2)c1,-7.240681426
CC(=O)c1ccc(N=Nc2ccc(O)cc2)cc1,-7.46408702
O=C(NN=Cc1ccc(O)cc1)c1ccncc1,-7.281226412
C=CCCCCCCCCC(O)=NN=Cc1ccc(O)c(OC)c1,-7.060814072
C=CCCCCCCCCC(O)=NN=Cc1ccccc1O,-7.468712958
OC(=NN=Cc1ccco1)c1ccccc1O,-7.131291598
OC(=NN=C1CCCC1)c1ccccc1O,-7.340547264
OC(=NN=C1CCCCC1)c1ccccc1O,-7.33891458
CC=CC=NN=C(O)c1ccccc1O,-7.23415069
CC(=NNC(=O)c1ccc(O)cc1)c1ccc(C)cc1,-7.20013644
CCCC(=NN=C(O)c1ccccc1O)c1ccccc1,-7.308437812
CN(C)c1ccc(C=NNC(=O)c2ccc(O)cc2)cc1,-6.50760631
COc1ccc(C=NNC(=O)c2ccc(O)cc2)cc1,-6.978635644
Cc1ccc(C(=O)NN=Cc2ccccc2O)cc1,-7.248028504
CNc1ccccc1C(O)=NN=Cc1ccc(O)c(OC)c1,-6.479578568
CNc1ccccc1C(O)=NN=Cc1ccccc1O,-6.674140078
COc1ccccc1C(O)=NN=Cc1ccccc1O,-7.384357618
CN(C)c1ccc(C=NN=C(O)c2ccccc2O)cc1,-6.526926404
COc1cc(C=NN=C(O)c2ccccc2)ccc1O,-6.968295312
CCOc1cc(C=NN=C(O)C(O)C(O)C(O)C(O)CO)ccc1O,-7.194149932
COc1ccc(N=Nc2cc(C)ccc2O)cc1,-6.971832794
COC(=O)c1ccc(N=Nc2cc(C)ccc2O)cc1,-7.397146976
Cc1cc(N=Nc2ccc(S(=O)(=O)O)cc2)ccc1O,-7.626539078
OC(=Nc1c(Cl)cccc1Cl)NN=C(O)c1ccc(O)cc1,-7.573748962
COc1ccc(OC)c(N=C(O)NN=C(O)c2ccc(O)cc2)c1,-6.59060108
COc1cc(Cl)ccc1N=C(O)NN=C(O)c1ccc(O)cc1,-7.267076484
CC(C)N=C(O)NN=C(O)c1ccc(O)cc1,-7.707356936
CC(C)N=C(O)NN=C(O)c1ccccc1O,-7.683683018
CCCN=C(O)NN=C(O)c1ccc(O)cc1,-7.726132802
CCCN=C(O)NN=C(O)c1ccccc1O,-7.66817252
COc1cc(C=NN=C(O)c2cccnc2)ccc1O,-7.095644664
COc1cc(C=NNC(=O)c2ccc(F)cc2)ccc1O,-6.971288566
COc1cc(C=NN=C(O)CN=C(O)c2ccccc2)ccc1O,-7.323131968
OC(CN=C(O)c1ccccc1)=NN=Cc1ccccc1O,-7.726132802
COC(O)=NN=Cc1ccc(O)c(OC)c1,-6.98380581
COc1cc(C=NN=C(O)COc2ccccc2)ccc1O,-7.165033734
OC(CN=C(O)c1ccccc1Cl)=NN=Cc1ccccc1O,-7.577830672
OC(CN=C(O)c1ccc(Cl)c(Cl)c1)=NN=Cc1ccccc1O,-7.8368832
O=C(NCC(O)=NN=Cc1ccccc1O)c1ccc(Cl)cc1,-7.749262492
COc1cc(C=NNC(=O)c2ccc(Cl)cc2)ccc1O,-7.00285379
COc1cc(C=NNC(=O)c2ccc(N(C)C)cc2)ccc1O,-6.659445922
CN(C)c1ccc(C(=O)NN=Cc2ccccc2O)cc1,-6.919314792
COc1cc(C=NN=C(C)O)ccc1O,-7.066256352
OC(CNC(O)=NCc1ccccc1)=NN=Cc1cccc(O)c1,-7.71851361
OC(CN=C(O)Nc1cccc(Cl)c1Cl)=NN=Cc1cccc(O)c1,-7.580551812
OC(CN=C(O)Nc1cccc(Cl)c1)=NN=Cc1cccc(O)c1,-7.519598276
COc1ccc(C=NN=C(O)CNC(O)=NCc2ccco2)cc1O,-7.290478288
OC(CNC(O)=NCc1ccco1)=NN=Cc1cccc(O)c1,-7.358506788
COc1ccc(C=NN=C(O)CN=C(O)Nc2ccc(F)cc2)cc1O,-7.123400292
OC(CN=C(O)Nc1ccc(F)cc1)=NN=Cc1ccccc1O,-7.494563788
COc1cc(C=NN=C(O)c2ccccc2OC)ccc1O,-6.981628898
COc1ccccc1C(O)=NN=Cc1cc(Br)ccc1O,-7.49129842
O=C(O)c1ccccc1C(O)=Nc1cccc(O)c1,-7.188979766
CC(C)(C)NC(O)=Nc1cccc(O)c1,-7.092923524
OC(=Nc1ccc(Cl)c(Cl)c1)Nc1cc(Cl)ccc1O,-7.657015846
CC1(C)CC(=O)C=C(Nc2cccc(O)c2)C1,-7.130203142
Cc1cc(O)ccc1N=Nc1ccc(S(=O)(=O)O)cc1,-7.630892902
CCCCCCCCCCCCCCCCCCN=C(O)Nc1cccc(O)c1,-7.384629732
O=C(O)c1ccc(N=C(O)C(Cl)(Cl)Cl)cc1O,-7.898925192
CSc1ccc(N)c(O)c1,-6.929927238
Oc1ccccc1C=Nc1cccc(Cl)c1,-7.542455852
Oc1ccccc1C=Nc1ccc(Br)cc1Cl,-7.627627534
OCC(c1ccccc1)c1ccccc1O,-7.52531267
CCOC(=O)c1c(C)cc(O)cc1C,-7.692118552
CN(C)c1ccc(C(O)c2ccc(O)cc2)c2ccccc12,-6.761216558
Cc1cc(O)cc(C)c1C(=N)c1ccc(N(C)C)cc1,-6.550056094
CCCCCCCCCCCCCCCCCC(O)=NN=Cc1ccc(O)cc1,-7.237143944
OC(=Nc1ccccc1C(O)=NN=Cc1cccc(O)c1)c1ccccc1,-7.379187452
OC(=Nc1ccccc1C(O)=NN=Cc1ccccc1O)c1ccccc1Cl,-7.36612598
CCCN=C(O)Nc1ccc(C(=O)NN=Cc2cccc(O)c2)cc1,-7.368575006
C=CCN=C(O)Nc1ccc(C(=O)NN=Cc2ccccc2O)cc1,-7.260273634
Cc1c(Cl)cccc1NC(O)=Nc1cccc(O)c1,-7.164489506
Cc1ccc(Cl)cc1NC(O)=Nc1ccccc1O,-6.959043436
CC(=O)c1ccc(OCc2ccccc2)cc1O,-7.618919886
COc1cc(O)cc(OC)c1,-7.31850603
Oc1ccccc1CNc1ccccc1,-7.43415448
Cc1ccc(NC(=O)Sc2ccccc2O)cc1C,-7.49401956
COc1cc(Cl)ccc1NC(O)=Nc1ccccc1O,-6.973737592
COc1ccc(OC)c(N=C(O)Nc2ccc(O)cc2)c1,-6.660262264
CCc1ccc(C2(C)CC(C)(C)c3ccc(CC)cc3O2)c(O)c1,-7.280137956
O=C1C=CC(=O)C(c2ccc(O)cc2)=C1,-7.701098314
OC(C=Cc1ccccc1)=NC(=S)Nc1ccc(O)cc1,-6.901083154
CCOc1cc(CC(C(C)=O)C(=O)OC)ccc1O,-7.062446756
Cc1c(Cl)cccc1N=C(O)Sc1ccccc1O,-7.686676272
CCOC(=O)C(Cc1ccc(O)c(OCC)c1)C(C)=O,-7.050201626
O=C(Nc1ccc(F)cc1)Sc1ccccc1O,-7.669260976
CCC(=O)CC(=O)c1cc(C)ccc1O,-7.58925946
CCOC(=O)C=Cc1cccc(O)c1,-7.679329194
Oc1ccc(N=Nc2ccc(Br)cc2)cc1,-7.354425078
CC(C)c1ccc(O)c(N)c1,-7.169931786
CC(C)c1ccc(O)cc1N,-6.842850758
CC(C)c1ccc(O)cc1N(C)C,-6.974553934
CCOc1cc(C=C(C(C)=O)C(C)=O)ccc1O,-7.326125222
CCCCCCCCCCCCCCCCCCCC(=O)Nc1ccc(O)cc1,-7.024350796
Cc1c(O)cc(Br)cc1Br,-8.042057156
Cc1ccc(C2(C)CC(C)(C)c3ccc(C)cc3O2)c(O)c1,-7.270341852
CC(=O)Oc1ccc(C(C)=O)c(O)c1,-7.885591606
C=CCOc1ccc(O)c(C(C)=O)c1,-7.174557724
CC(=O)CC(=O)c1ccc(C)cc1O,-7.772120068
C=CCOc1ccc(C(=O)OCC)c(O)c1,-7.553340412
CCN(CC)c1ccc(N=Nc2ccccc2)c(O)c1,-6.480939138
O=C(O)CCC(N=C(O)c1ccccc1O)C(=O)O,-7.215919052
COc1ccc(C(C)=NO)cc1O,-6.988431748
O=C(Nc1ccc(O)cc1)c1ccccc1F,-7.006391272
Oc1cccc(C=NNC(S)=Nc2ccccc2)c1,-7.379187452
OC(=Nc1cc(C(F)(F)F)ccc1Cl)Nc1ccc(O)cc1,-7.525584784
OC(=Nc1cccc(O)c1)Nc1ccc(F)cc1,-7.17836732
OC(CN=C(O)Nc1ccc(F)cc1)=NN=Cc1cccc(O)c1,-7.470345642
COc1ccc(C)cc1N=C(O)Sc1ccccc1O,-7.393881608
CCC(C)C(N)C(O)=NC(Cc1ccc(O)cc1)C(=N)O,-7.660281214
N=C(O)C(Cc1ccc(O)cc1)N=C(O)C1CCCN1,-7.598239222
CC(C)C(N)C(O)=NC(Cc1ccc(O)cc1)C(=O)O,-7.490209964
CC(N)(Cc1ccc(O)cc1)C(=O)O,-7.482862886
Oc1cccc(N=CC=Cc2ccccc2)c1,-7.16067991
COc1ccc(C)cc1N=C(S)NN=Cc1ccccc1O,-7.18517017
CCc1ccccc1N=C(O)Sc1ccccc1O,-7.461093766
CCCCCCCCCCCCCCCCCC(O)=NN=Cc1ccc(O)c(OCC)c1,-7.044215118
O=C(O)C1CCCCC1C(O)=Nc1cccc(O)c1,-7.137822334
OC(CN=C(O)Nc1cccc(Cl)c1)=NN=Cc1ccccc1O,-7.576470102
CC(O)=NN=Cc1ccccc1O,-7.49538013
O=C(O)C(Cc1ccc(O)cc1)NCc1ccccc1,-7.594429626
O=S(=O)(O)Cc1ccccc1O,-8.482881836
OC(=Nc1cc(Cl)c(Cl)cc1Cl)NN=C(O)c1ccc(O)cc1,-7.633341928
Cc1cccc(C)c1NC(O)=Nc1cccc(O)c1,-6.969383768
CC1(C)CC(C)(c2ccc(O)cc2)c2ccccc2O1,-7.323404082
COCCCN1C(=O)C(=Cc2ccc(O)c(OC)c2)SC1=S,-7.052106424
Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1,-6.995778826
CCN=C(S)NN=C(O)c1ccc(O)cc1,-7.742459642
O=C(NN=Cc1cccc2ccccc12)c1ccc(O)cc1,-6.930471466
Nc1ccc(C(=O)NN=Cc2ccccc2O)cc1,-7.115508986
COc1ccc(C)cc1N=C(O)Sc1ccc(O)cc1,-6.873327526
COc1cc(C(O)=Nc2cccc(O)c2)cc(OC)c1OC,-7.372384602
COc1ccc(C23NCCCN2C(=O)c2ccccc23)c(O)c1,-7.176462522
COc1ccc(CCN=Cc2ccc(O)cc2)cc1OC,-7.132380054
O=C1c2ccccc2C2(c3ccc(O)cc3)NCCN12,-7.583272952
Oc1ccccc1C=NCc1cccnc1,-7.432521796
N=C(N)c1ccc(O)cc1,-7.698921402
Oc1ccccc1C=Cc1ccccn1,-7.177278864
CC1=NNC(c2ccc(O)cc2)C1,-7.330479046
CC(=C1SC(=S)N=C1O)c1ccc(Cl)c(O)c1,-7.452930346
CC(=C1SC(=S)N=C1O)c1cccc(O)c1,-7.32530888
CC(=C(S)C(=O)O)c1cccc(O)c1,-7.46680816
OC(=Nc1cccc(O)c1)c1ccc(Cl)cc1Cl,-7.460821652
OC(=NN=Cc1ccccc1Cl)c1ccccc1O,-7.401228686
CC(=NN=C(O)c1ccccc1O)c1ccccc1,-7.263266888
O=C(NN=Cc1ccccc1O)c1ccc(Cl)cc1,-7.38925567
OC(=NN=CCc1ccccc1)c1ccccc1O,-7.46544759
COc1ccccc1C=NN=C(O)c1ccccc1O,-7.095644664
Cc1ccc(O)c(CC(N)C(=O)O)c1,-7.127209888
CCCCCCCC(C)=NN=C(O)c1ccccc1O,-7.402317142
CCN(CC)c1ccc(C=Nc2ccc(Cl)cc2Cl)c(O)c1,-6.71577352
CC(C)(C)N=C(O)Nc1ccc(O)cc1,-7.190340336
Cc1ccc(O)c(NC2=C(Cl)C(=O)c3ccccc3C2=O)c1,-7.452658232
O=C(c1ccccc1)c1cc(Cl)ccc1NCc1ccccc1O,-7.50762526
CC(=O)c1cccc(NCc2ccccc2O)c1,-7.51442811
Oc1ccccc1C=NCCCN1CCOCC1,-7.437419848
OCCc1ccc(O)c(Br)c1,-7.547626018
OC(=Nc1ccccc1F)NN=C(O)c1ccc(O)cc1,-7.323131968
CCCCCCCCCCCCCCCCCC(O)=NN=Cc1ccc(O)c(OC)c1,-7.047480486
COc1ccc(OC)c(NC(O)=Nc2cccc(O)c2)c1,-6.611825972
COc1cc(C=C2SC(=S)N=C2O)ccc1O,-7.047480486
COc1cc(C=NN=C(O)c2ccccc2N)ccc1O,-6.655364212
OC(=Nc1cccc(F)c1)Sc1ccc(O)cc1,-7.486400368
CC(Cc1ccccc1C(=O)O)c1ccc(O)cc1,-7.34843857
CCCCCCCCCCCCCCCCCC(O)=NN=Cc1ccccc1O,-7.467896616
Oc1ccc(Cl)cc1N=Cc1ccc(Cl)cc1Cl,-7.47633215
Oc1ccccc1N=Cc1ccc(Cl)cc1Cl,-7.347622228
Cc1ccc(O)c(N=Cc2ccc(Cl)cc2Cl)c1,-7.170748128
CCCCN=C(C)c1ccccc1O,-7.228436296
CSc1cccc(N=C(O)Sc2ccc(O)cc2)c1,-7.019452744
CCCCNNC(=O)c1ccc(O)cc1,-7.926136592
OC(=Nc1cc(F)ccc1F)Sc1ccc(O)cc1,-7.51442811
CCCCN=C(O)Sc1ccc(O)cc1,-7.74300387
CCOC(=O)c1ccc(NC(O)=Nc2cccc(O)c2)cc1,-7.32803002
OC(=Nc1ccccc1C(F)(F)F)Sc1ccccc1O,-7.751439404
OC(=NNc1cccc(O)c1)c1ccc(Cl)c(Cl)c1,-7.414018044
COc1cc(C=NNC(=O)c2ccc(C)cc2)ccc1O,-6.870606386
OC(=Nc1ccc(Cl)c(Cl)c1)NN=C(O)c1ccccc1O,-7.615926632
OC(=Nc1cc(Cl)ccc1Cl)NN=C(O)c1ccccc1O,-7.728853942
Cc1c(Cl)cccc1N=C(O)NN=C(O)c1ccccc1O,-7.490209964
COc1cc(Cl)ccc1N=C(O)NN=C(O)c1ccccc1O,-7.443406356
CCCN=C(C)c1ccccc1O,-7.211293114
O=C(c1ccccc1)c1cc(Cl)ccc1N=Cc1ccccc1O,-7.501638752
CC(=O)c1ccc(N=Cc2ccccc2O)cc1,-7.549530816
CCCCCCCCCCN=C(C)c1ccccc1O,-7.227892068
CC(=NC1CCCCC1)c1ccccc1O,-7.212109456
CN(C)c1ccc(C=Nc2ccc(C(=O)O)c(O)c2)cc1,-6.705161074
CCN(CC)c1ccc(C=Nc2ccc(C(=O)O)c(O)c2)cc1,-6.64094217
COC(=O)c1ccccc1N=C(O)NN=C(O)c1ccc(O)cc1,-7.336737668
CCCCCCCCCC(O)=Nc1cccc(O)c1,-7.30762147
Oc1ccccc1C=NCCc1ccccc1,-7.409392106
CC(=O)c1cccc(N=Cc2ccccc2O)c1,-7.54027894
CCCCCCCCCC(O)=NN=Cc1ccc(O)c(OC)c1,-7.05727659
OC(=NN=Cc1ccccc1O)C(O)(c1ccccc1)c1ccccc1,-7.655383162
Oc1ccccc1C=Nc1ccccc1S,-7.23959297
O=C(O)c1ccc(N=Cc2cccs2)cc1O,-7.577558558
O=C(O)c1ccc(N=Cc2ccc(Cl)cc2)cc1O,-7.769671042
Cc1ccc(C=Nc2ccc(C(=O)O)c(O)c2)cc1,-7.584089294
CCC(O)=Nc1cc(Cl)ccc1O,-7.28313121
COc1ccc(OC)c(N=C(O)Sc2ccc(O)cc2)c1,-6.918770564
Cc1cccc(Cl)c1N=C(O)Sc1ccc(O)cc1,-7.474427352
Oc1ccc(Cl)c(Cl)c1,-7.950354738
COc1ccc(NCc2ccc(O)cc2)cc1,-6.410733726
Oc1ccc(CNc2ccc(Cl)cc2)cc1,-6.940539684
O=C1C(=Cc2ccccc2O)SC(=S)N1C1CC1,-7.511434856
OC(=Nc1ccc(F)cc1F)NN=C(O)c1ccc(O)cc1,-7.360411586
O=C(NN=C(O)Nc1ccc(F)cc1)c1ccc(O)cc1,-7.383269162
OC(=Nc1ccc(Cl)c(Cl)c1)NN=C(O)c1ccc(O)cc1,-7.478509062
Cc1ccc(O)c(N=C(O)C=CC(=O)O)c1,-7.093467752
CC(O)=Nc1ccc(N=Cc2ccccc2O)cc1,-7.038772838
COc1ccc(C)cc1NCc1ccc(O)cc1,-6.416176006
Cc1ccc(NCc2ccc(O)cc2)cc1C,-6.580804976
COc1cc(C=NN=C(O)CNC(O)=NCc2ccco2)ccc1O,-7.28041007
Oc1ccccc1C=NNC(S)=Nc1ccccc1,-7.143536728
